	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02333	8828.05827758143	-0.00407282600476891	0.0332543247003342	0.77252347022898	0.977223340134237
FGBKPADF_02334	6560.77190420796	-0.00204733841794765	0.0315894514327116	0.881829442873877	0.992710923005057
FGBKPADF_02335	46162.127643988	-0.00100026130446879	0.0317025490187885	0.942134108601269	0.997068986083689
FGBKPADF_02336	7911.4750403217	-0.0115014483952437	0.0362529644086364	0.444476824386546	0.897522778175257
FGBKPADF_02337	9023.12821174076	-0.0146310757177527	0.0402135031010957	0.349245475553235	0.852284592008661
FGBKPADF_02338	20750.1857934613	-0.0070561108537808	0.0350946967222479	0.625724139297518	0.943597443654357
FGBKPADF_02339	6398.55346656544	-0.0227102546977269	0.04245449726055	0.190608117905319	0.765175034468833
FGBKPADF_02340	56606.765857849	-0.0317574407981043	0.0454036759735303	0.102353387504471	0.631084974889447
FGBKPADF_02341	23966.2087076818	-0.00569408659423358	0.028977742002277	0.666171464149424	0.950699941164651
FGBKPADF_02342	16666.7302746297	-0.057097945311217	0.0495190121670562	0.0220700947897135	0.343677569097492
FGBKPADF_02343	11480.4319194314	-0.0369632081941043	0.0497621684871036	0.0732535808299233	0.551866084964242
FGBKPADF_02344	5006.50573192106	-0.0522406589922525	0.057862172893784	0.02775506835587	0.377986665287561
FGBKPADF_02345	9833.57909288111	-0.0748714829946648	0.0542849834524309	0.0084315124869555	0.229338666825697
FGBKPADF_02346	12135.0802235763	-0.00597960578785116	0.0280663884109565	0.64313858504065	0.943597443654357
FGBKPADF_02347	14635.7331204665	-0.0203474221967476	0.0357422213059599	0.201387420631884	0.779474085867686
FGBKPADF_02348	27410.0200180829	-0.00140548302338383	0.0269834418063465	0.91094620605359	0.996194344625427
FGBKPADF_02349	19476.1835974277	-0.00206772600223884	0.0228752521192405	0.850647930155284	0.986695623603084
FGBKPADF_02350	6888.18406395123	0.000985650743777669	0.0255498779440992	0.934899694918066	0.996194344625427
FGBKPADF_02351	6561.45471877174	-0.0182752334319799	0.0367853871143135	0.252322108721497	0.821196760538792
FGBKPADF_02352	4919.93631566054	-0.0186713924098261	0.03876203680631	0.253238524242911	0.821196760538792
FGBKPADF_02353	5806.99776068196	0.00994758197001494	0.031529309192588	0.478343019942233	0.903806055240046
FGBKPADF_02354	5399.51107495958	-0.00438543469261671	0.0279094001078621	0.733092476790243	0.969750898865646
FGBKPADF_02355	20078.7469859554	0.00370260474418576	0.0284051140424788	0.776037291547413	0.977223340134237
FGBKPADF_02356	6716.91851238729	0.00529938014268705	0.0308232207140456	0.698713409180314	0.960695069378108
FGBKPADF_02357	6151.98341757231	-0.00190810587711205	0.0341643889381995	0.892382654184193	0.994693051244132
